id,date,month,day_of_week,mood,call,sms,screen,circumplex.arousal,activity,circumplex.valence,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.03,2014-04-14,4,1,35.0,,1.0,4230.447000265119,0.0,2.229510377227371,4.0,1808.0780000000002,3571.217,1152.6689999999999,28.19,,8.073,58.008,41.365,,11.226,17.303,
AS14.03,2014-04-15,4,2,38.0,6.0,,3964.784998178483,1.0,2.869319964513391,4.0,726.5000000000001,2245.302,1850.042,,,6.025,100.23500000000001,,,12.082,,
AS14.03,2014-04-16,4,3,40.0,2.0,,5334.56700015068,4.0,2.75443606115873,5.0,244.239,1454.3010000000002,3481.064,18.113,,33.186,175.38,,,38.227999999999994,7.662,
AS14.03,2014-04-17,4,4,29.0,4.0,2.0,5006.50600028038,1.0,3.380621912456792,3.0,1816.36,2048.2860000000005,1159.785,172.576,,,167.096,,,101.287,31.331,
AS14.03,2014-04-18,4,5,30.0,6.0,,6253.737000465391,0.0,1.773025989585819,4.0,1751.578,1206.113,4304.597,,,183.844,47.28200000000001,,,18.267,7.954,
AS14.03,2014-04-19,4,6,39.0,4.0,1.0,1441.918000221252,3.0,4.997514650145648,4.0,117.62400000000001,1155.189,66.705,,,,53.494,,69.034,,,
AS14.03,2014-04-20,4,7,30.0,3.0,2.0,3489.1269993782043,1.0,3.5244632933747253,4.0,489.672,993.986,1528.4879999999998,,,,49.111000000000004,,26.617,225.16000000000003,,
AS14.03,2014-04-21,4,1,37.0,3.0,,6019.938000440603,1.0,0.5002993207385155,5.0,723.0600000000001,242.13599999999997,4016.5240000000003,23.194,,,1681.2970000000003,,167.219,,5.461,
AS14.03,2014-04-22,4,2,38.0,,,3493.3910002708426,2.0,2.228534747059754,4.0,126.094,1806.5020000000002,2342.385,,,39.548,73.49100000000001,,,23.108,,
AS14.03,2014-04-23,4,3,35.0,,1.0,4272.4279997348785,3.0,2.8893532640858854,4.0,145.374,1479.562,2393.742,159.123,,,58.527,,,24.156,,
AS14.03,2014-04-24,4,4,37.0,,,4893.604000329971,-1.0,2.5440262136656377,5.0,115.675,2815.1409999999996,1748.1070000000002,52.354,,,159.01399999999998,,,17.439,,
AS14.03,2014-04-25,4,5,30.0,,,10863.719999790188,-4.0,2.5480228372916147,4.0,42.124,7931.9760000000015,3332.9510000000005,43.303,,178.498,57.62399999999999,,,54.501,10.174,
AS14.03,2014-04-26,4,6,30.0,4.0,5.0,3489.0539994239807,-1.0,6.459414008025229,4.0,443.29100000000005,586.442,2737.0319999999997,,,,90.04600000000002,19.455000000000002,,,,
AS14.03,2014-04-27,4,7,38.0,,,5290.936999082568,-7.0,1.5732497222135815,5.0,8.94,876.2230000000001,7382.021,,,,2434.284,,540.932,56.349999999999994,,
AS14.03,2014-04-28,4,1,35.0,1.0,,3365.22000002861,-7.0,1.9830837681871971,5.0,118.209,2852.1900000000005,3497.5219999999995,28.117,,,47.72,7.876,,16.492,13.238,
AS14.03,2014-04-29,4,2,36.0,,,3669.9149987697606,-3.0,2.848700357397715,5.0,20.779,1792.613,1007.323,479.4939999999999,,6.506,66.649,,,13.057,,
AS14.03,2014-04-30,4,3,35.0,,,4097.972999095917,-6.0,2.1526137798967317,5.0,191.08799999999997,1863.6949999999997,2006.6939999999997,,,,85.207,,,41.5,16.27,
AS14.03,2014-05-01,5,4,36.0,1.0,,3744.9600000381465,-4.0,3.2733320302118285,5.0,1824.377,1083.126,3026.651,,,61.166,80.12700000000001,,112.24,,12.198,
AS14.03,2014-05-02,5,5,38.0,10.0,1.0,6631.174000263214,-6.0,3.2250461446744225,7.0,274.71500000000003,1102.3259999999998,4098.996999999999,43.224000000000004,,,713.9780000000001,,49.673,,28.902,
AS14.03,2014-05-03,5,6,31.0,5.0,,7432.300000190738,-2.0,3.3340543544712267,5.0,550.479,924.1080000000001,3330.291,,,,54.141000000000005,,72.50900000000001,15.146,11.342,
AS14.03,2014-05-04,5,7,37.0,4.0,,3048.189000368119,-6.0,1.5878977595602737,4.0,80.634,192.146,2692.8390000000004,,,,37.760000000000005,,,41.416,,
AS14.03,2014-05-05,5,1,29.0,2.0,1.0,3253.5099997520465,-4.0,2.428368121329449,4.0,124.64399999999999,946.4380000000001,1635.675,13.243,,,249.24900000000002,,130.482,140.589,6.155,
AS14.03,2014-05-06,5,2,,2.0,,1786.1979990005495,,2.074426601978801,,568.458,980.45,451.80899999999997,,,14.902,,,,12.061,,
AS14.03,2014-05-07,5,3,46.0,,,3511.5200004577637,-4.0,2.2668085545169743,6.0,719.681,1327.231,1184.998,,,13.905000000000001,259.949,,,37.386,,
AS14.03,2014-05-08,5,4,,,,,,0.0,,,,,,,,,,,,,
AS14.05,2014-02-18,2,2,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-19,2,3,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-21,2,5,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-24,2,1,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-25,2,2,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-27,2,4,,3.0,,,,,,,,,,,,,,,,,
AS14.05,2014-02-28,2,5,,2.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-01,3,6,,2.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-02,3,7,,7.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-03,3,1,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-04,3,2,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-05,3,3,,4.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-07,3,5,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-08,3,6,,1.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-09,3,7,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.05,2014-03-11,3,2,,3.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-12,3,3,,4.0,,,,,,,,,,,,,,,,,
AS14.05,2014-03-14,3,5,8.0,3.0,,5622.509999036791,-1.0,,2.0,257.071,4362.429,269.40900000000005,,,,358.41499999999996,468.64899999999994,,,28.656999999999996,
AS14.05,2014-03-15,3,6,31.0,3.0,,8903.782000064852,0.0,,2.0,797.809,6364.988,2050.8260000000005,,,,174.93099999999998,683.573,,186.877,41.317,
AS14.05,2014-03-16,3,7,19.0,3.0,,5548.048998832702,-2.0,,0.0,389.773,4189.964,780.33,,,,88.685,,,55.344,28.372999999999998,
AS14.05,2014-03-17,3,1,30.0,,2.0,5613.824001312256,-2.0,0.8337052096204703,2.0,839.5970000000001,1774.029,1020.8220000000002,,,,148.272,,,7.0680000000000005,19.328000000000003,
AS14.05,2014-03-18,3,2,30.0,9.0,,7177.02600073815,1.0,2.6035058416321823,4.0,422.774,4411.521000000001,905.3699999999998,,,,67.334,,,28.289,57.916,
AS14.05,2014-03-19,3,3,27.0,,,6095.810001134871,4.0,3.2085903582368713,3.0,235.80700000000007,4320.741,1031.177,,,,122.397,,,23.393,15.09,
AS14.05,2014-03-20,3,4,36.0,,1.0,4862.865999221802,5.0,2.842963185266957,4.0,122.208,4486.863,512.418,,,,157.196,,,,,
AS14.05,2014-03-21,3,5,29.0,2.0,3.0,3032.3189995288863,0.0,1.2047453495725473,4.0,393.794,2267.379,375.792,,,,53.848,,,,,
AS14.05,2014-03-22,3,6,15.0,,,1806.1799995899205,-8.0,0.4454638160449479,-4.0,13.041,1098.569,641.921,,,,118.05099999999999,,,,7.036,
AS14.05,2014-03-23,3,7,22.0,1.0,9.0,3991.8160002231607,-7.0,2.045829533954066,-5.0,269.464,2880.448,749.3390000000002,,,,91.27700000000002,,,,,
AS14.05,2014-03-24,3,1,15.0,,1.0,4166.945000886917,-8.0,0.14378918559958798,-4.0,1117.885,3652.671,554.26,,,,124.07,,,99.93799999999999,153.627,
AS14.05,2014-03-25,3,2,16.0,,1.0,9523.143001079556,-3.0,0.9832053121014864,1.0,115.58600000000001,5931.508999999999,2687.957,,,,253.70700000000002,,,157.198,495.038,
AS14.05,2014-03-26,3,3,22.0,,1.0,8523.028999567037,-2.0,0.9416762206494147,1.0,176.916,7550.9,715.528,,,,93.703,,,124.28699999999999,,
AS14.05,2014-03-27,3,4,29.0,1.0,1.0,11263.526001691815,-3.0,1.8522206460866237,1.0,620.8580000000001,8743.153,1137.204,,,,107.356,,,137.643,26.285,
AS14.05,2014-03-28,3,5,31.0,1.0,,4806.280000209808,0.0,1.0877899960389508,3.0,308.83,3767.675,4129.4130000000005,,,,111.72200000000001,345.007,,,17.071,
AS14.05,2014-03-29,3,6,32.0,3.0,1.0,2506.7190003395085,-2.0,2.50615636441273,5.0,473.51,1584.7800000000002,345.24200000000013,,,,91.391,,,32.533,47.14,
AS14.05,2014-03-30,3,7,31.0,4.0,,4132.284999370574,-4.0,1.7231487211709051,4.0,194.232,3235.6209999999996,360.44199999999995,,,,126.417,,,22.921,95.89500000000001,
AS14.05,2014-03-31,3,1,34.0,2.0,,1278.2409992218008,-2.0,1.3281917224559383,5.0,110.37700000000002,581.754,1269.7139999999997,,,,122.03999999999999,,,255.70999999999998,66.526,
AS14.05,2014-04-01,4,2,35.0,,,4642.274999380113,0.0,1.8750236547587997,4.0,459.605,2799.097,919.0469999999999,,,,68.679,356.507,,52.48800000000001,19.131,
AS14.05,2014-04-02,4,3,35.0,,,3362.5429990291605,-1.0,1.7550273905816325,5.0,388.5299999999999,1747.588,651.506,,,,112.719,308.799,,175.624,10.106000000000002,
AS14.05,2014-04-03,4,4,36.0,,,4592.4509990215265,-5.0,1.266035648044514,4.0,707.5649999999999,3026.877000000001,251.91199999999998,,,,86.589,644.762,,,,
AS14.05,2014-04-04,4,5,35.0,3.0,,9140.195000648506,-4.0,0.9949565657966337,5.0,1581.809,6527.512000000001,272.731,,,,245.75600000000003,237.591,,240.52,22.511000000000003,
AS14.05,2014-04-05,4,6,30.0,1.0,,2489.053000926971,0.0,1.6629231394577757,4.0,279.144,1322.7230000000002,217.57099999999997,,,,458.47,,,117.526,,
AS14.05,2014-04-06,4,7,34.0,2.0,,4267.385000228884,-2.0,1.8567033156785981,5.0,229.397,3604.419000000001,887.6660000000002,,,,65.893,6.036,,,72.99799999999999,
AS14.05,2014-04-07,4,1,27.0,1.0,,5002.378999710086,-1.0,1.6046086660553276,3.0,471.083,4020.0340000000006,348.51300000000003,,,,77.921,,,46.251,32.202999999999996,
AS14.05,2014-04-08,4,2,27.0,1.0,,2492.8190014362335,1.0,2.0429947262117816,0.0,271.83700000000005,1472.667,2000.8419999999999,,,,652.77,,,7.044,,
AS14.05,2014-04-09,4,3,28.0,1.0,,7907.565998554235,1.0,3.686854866971285,3.0,498.626,6228.592000000001,931.4540000000001,,,,144.336,7.161,,87.147,4.016,
AS14.05,2014-04-10,4,4,36.0,1.0,,3369.278000116349,4.0,0.3203308834375821,5.0,489.721,2104.748000000001,879.8850000000001,,,,1896.1580000000001,257.664,,,4.033,
AS14.05,2014-04-11,4,5,35.0,,,5875.098001003268,1.0,2.2707660066238464,3.0,1013.0459999999999,4781.4,551.6909999999998,,,21.127,100.98800000000001,72.54299999999999,,,5.04,
AS14.05,2014-04-12,4,6,35.0,,3.0,9284.78499865532,-7.0,1.1831725741024164,5.0,374.4920000000001,7058.308999999999,531.6519999999999,,,,102.538,766.9730000000001,,148.69299999999998,38.441,
AS14.05,2014-04-13,4,7,30.0,13.0,,2350.6080005168906,1.0,2.7390572026544797,3.0,618.1540000000001,1668.6410000000003,201.96099999999998,,,,141.63,198.636,,,,
AS14.05,2014-04-14,4,1,32.0,,,4047.4729998111734,-6.0,2.441362682778646,2.0,624.276,1498.6579999999997,389.578,,,,148.628,1141.03,,246.393,74.099,
AS14.05,2014-04-15,4,2,35.0,,,7540.2870008945465,1.0,1.3751171725587024,4.0,389.68899999999996,4296.6900000000005,602.2969999999999,,,,595.167,1561.8870000000002,,219.536,11.224,
AS14.05,2014-04-16,4,3,36.0,,,1779.0359995365131,-3.0,2.535586347508219,4.0,224.474,1065.002,235.091,,,,126.471,462.505,,,23.194,
AS14.05,2014-04-17,4,4,33.0,,,5463.500999689105,2.0,2.7609229349406474,3.0,582.4359999999999,4081.767,437.383,,,,86.82600000000001,833.708,,40.053,40.364000000000004,
AS14.05,2014-04-18,4,5,30.0,1.0,1.0,5954.957000970837,1.0,2.764017773390543,4.0,1123.99,4169.94,826.4679999999997,,,,269.606,881.5550000000001,,192.519,3.028,
AS14.05,2014-04-19,4,6,36.0,2.0,,2441.471001625062,-4.0,1.4612877560545272,4.0,116.46700000000001,1140.55,43.79,,,,112.552,904.3950000000001,,105.78800000000001,14.285,
AS14.05,2014-04-20,4,7,36.0,,,7613.729999780657,-6.0,0.8491918258062536,5.0,372.859,4990.249,619.547,,,,46.363,1471.2520000000002,,180.36799999999997,109.91999999999999,
AS14.05,2014-04-21,4,1,36.0,,,7826.857999801641,-3.0,2.442658993466792,5.0,433.548,5939.195999999999,366.749,,,,62.632,647.545,5.029,55.333,215.029,
AS14.05,2014-04-22,4,2,36.0,1.0,1.0,4750.197001934053,2.0,1.5083515141349055,4.0,525.8,2224.006,279.44100000000003,,,,152.116,1452.113,,97.56700000000001,12.18,
AS14.05,2014-04-23,4,3,36.0,,1.0,4737.818998575209,-5.0,1.9427255253510842,5.0,244.856,3439.812999999999,966.003,,,,73.26,888.153,,116.18400000000001,,
AS14.05,2014-04-24,4,4,36.0,,,5063.664000511169,-3.0,0.9449055884654448,4.0,440.236,3924.2210000000005,99.176,,,,58.242999999999995,543.865,,49.194,10.037,
AS14.05,2014-04-25,4,5,36.0,3.0,,5750.14400267601,-6.0,1.1772653164413138,5.0,1591.018,3506.227,838.425,,,,65.782,1261.7839999999999,,218.396,35.265,
AS14.05,2014-04-26,4,6,39.0,2.0,1.0,5481.505000352858,-4.0,4.803992662609433,5.0,688.9739999999999,3364.003,1170.4850000000001,,,,146.65399999999997,709.5489999999999,,16.073999999999998,72.459,
AS14.05,2014-04-27,4,7,37.0,,,3046.840000867844,-3.0,0.4517395895032314,5.0,130.072,3169.602,230.117,,,,217.575,522.9910000000001,,,78.758,
AS14.05,2014-04-28,4,1,35.0,1.0,,6057.330000400541,-3.0,0.24731106069886727,5.0,427.95400000000006,4711.91,671.527,,,,55.599000000000004,572.717,,174.014,3.01,
AS14.05,2014-04-29,4,2,34.0,,,3830.345998764038,2.0,0.9879623315217835,4.0,,2739.9150000000004,583.655,,,,141.214,2346.645,,175.478,10.123999999999999,
AS14.05,2014-04-30,4,3,35.0,,,3712.8329997062674,-3.0,1.4786044277454382,5.0,31.581,2949.287,103.591,,,,64.292,345.148,,203.29600000000002,10.068,
AS14.05,2014-05-01,5,4,34.0,,,5083.854998826981,-1.0,0.6070146025441346,5.0,343.089,4160.491999999999,90.45400000000001,,,,139.33800000000002,495.20500000000004,,,,
AS14.05,2014-05-02,5,5,35.0,,7.0,12600.605999231339,-1.0,0.1636137670902009,5.0,3161.149,7488.641,390.40700000000004,,,,449.645,893.075,,119.58699999999999,42.229,
AS14.05,2014-05-03,5,6,27.0,1.0,5.0,3715.250999212267,1.0,1.307300435724923,4.0,489.999,2458.4139999999998,164.73699999999997,,,,59.096,717.7389999999999,,214.51600000000002,9.075,
AS14.05,2014-05-04,5,7,28.0,2.0,,4132.476999044419,1.0,1.741928038340399,4.0,177.708,3289.885,269.68100000000004,,,,104.053,71.958,,110.071,26.158,
AS14.05,2014-05-05,5,1,19.0,,,49.03300023078917,-1.0,0.0273972602739726,3.0,,32.771,5.155,,,,10.221,,,,,
AS14.06,2014-02-17,2,1,,5.0,,,,,,,,,,,,,,,,,
AS14.06,2014-02-18,2,2,,7.0,,,,,,,,,,,,,,,,,
AS14.06,2014-02-19,2,3,,1.0,,,,,,,,,,,,,,,,,
AS14.06,2014-02-20,2,4,,5.0,,,,,,,,,,,,,,,,,
AS14.06,2014-02-21,2,5,,2.0,,,,,,,,,,,,,,,,,
AS14.06,2014-02-22,2,6,,,5.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-23,2,7,,,6.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-24,2,1,,,7.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-25,2,2,,1.0,10.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-26,2,3,,,9.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-27,2,4,,1.0,11.0,,,,,,,,,,,,,,,,
AS14.06,2014-02-28,2,5,,,9.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-01,3,6,,3.0,5.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-04,3,2,,5.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-05,3,3,,1.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-06,3,4,,1.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-07,3,5,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-10,3,1,,4.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-12,3,3,,4.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-13,3,4,,2.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-15,3,6,,,8.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-16,3,7,,,2.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-17,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-18,3,2,,1.0,,,,,,,,,,,,,,,,,
AS14.06,2014-03-20,3,4,,,1.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-21,3,5,,,1.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-22,3,6,,,6.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-23,3,7,,1.0,1.0,,,,,,,,,,,,,,,,
AS14.06,2014-03-24,3,1,7.0,3.0,,2508.2549996376047,-1.0,0.2605913978494623,0.0,43.495,1100.5140000000001,1073.3770000000002,,,,220.348,292.297,,,,
AS14.06,2014-03-25,3,2,35.0,,,7729.77000069618,-1.0,2.478754578754579,3.0,116.887,3930.897000000001,2999.969,,,276.93800000000005,112.22,874.732,,,,
AS14.06,2014-03-26,3,3,32.0,2.0,,7892.531001091003,2.0,2.4401277533858043,6.0,212.512,3234.5,1950.9569999999999,,,35.692,60.047000000000004,3143.6530000000002,564.176,,,
AS14.06,2014-03-27,3,4,28.0,1.0,,8167.157000541684,1.0,2.3819148936170205,1.0,523.6959999999999,4045.84,2453.259,,,,55.647999999999996,1081.538,,,,
AS14.06,2014-03-28,3,5,38.0,,1.0,6928.638001918794,-1.0,2.91500350140056,4.0,42.311,3588.1910000000003,1995.9959999999999,,,42.263,367.836,3417.1030000000005,80.015,,,
AS14.06,2014-03-29,3,6,39.0,,,3907.1309998035445,0.0,1.7852941176470587,5.0,32.411,1881.4829999999997,786.5549999999998,,,,101.467,1257.5230000000001,,,,
AS14.06,2014-03-30,3,7,39.0,1.0,4.0,8933.720999002451,0.0,3.169467787114847,4.0,1874.664,549.8459999999999,2057.888999999999,,2386.3320000000003,,44.391,2072.094,,,,4.859
AS14.06,2014-03-31,3,1,35.0,1.0,,7504.32200050354,-1.0,2.8908982240437147,2.0,2017.195,2061.095,2416.3320000000003,,,27.522,49.306,2699.895,,,,
AS14.06,2014-04-01,4,2,31.0,3.0,,8370.869999647139,0.0,3.8395115978420313,3.0,1351.4840000000002,4034.7209999999995,775.56,,866.915,,56.760999999999996,2224.1189999999997,,,,
AS14.06,2014-04-02,4,3,34.0,4.0,,9183.50400090218,-3.0,2.6008403361344543,2.0,597.655,4435.702,1418.4969999999998,,,167.0,58.694,2845.707,22.122,,,
AS14.06,2014-04-03,4,4,36.0,2.0,,7130.967000246046,0.0,3.7723301657333557,2.0,509.23999999999995,3895.8750000000005,1316.649,,9.028,,54.772,1875.6380000000001,167.51500000000001,,,
AS14.06,2014-04-04,4,5,35.0,,,9345.66300010681,-2.0,2.541904761904763,1.0,859.8790000000001,3580.0789999999997,1366.65,,1636.732,,41.732,2963.0199999999995,549.962,,,
AS14.06,2014-04-05,4,6,35.0,2.0,,4097.588000059133,-2.0,4.384108527131782,4.0,537.624,1395.3129999999999,559.4639999999999,,,,81.583,2637.35,119.68,,,
AS14.06,2014-04-06,4,7,35.0,1.0,,5300.54499936104,-5.0,0.4697916666666662,2.0,760.537,886.779,533.16,,,,76.721,3042.546,,,,
AS14.06,2014-04-07,4,1,31.0,3.0,,6208.289999485021,-3.0,3.314102564102563,0.0,402.88599999999997,3437.3749999999995,581.422,,,,43.457,2274.866,37.449,,,
AS14.06,2014-04-08,4,2,33.0,4.0,1.0,8079.531998872757,-1.0,3.149074074074074,0.0,2506.4260000000004,3951.1539999999995,1588.404,,636.958,172.81699999999998,61.25599999999999,1512.964,4.01,,,
AS14.06,2014-04-09,4,3,37.0,1.0,,9689.76699995995,2.0,1.7526315789473685,4.0,1589.932,4194.89,2658.299,,,473.817,60.772,3642.3250000000003,247.616,,,1.007
AS14.06,2014-04-10,4,4,38.0,1.0,4.0,7552.356999874117,-1.0,3.812832167832168,4.0,776.309,3493.525,926.8639999999999,,9.124,,57.60600000000001,3132.322,890.794,,,26.138
AS14.06,2014-04-11,4,5,39.0,,,6816.561999559404,-1.0,3.5005840625971234,5.0,48.418000000000006,2938.318,6358.007,,,90.136,61.620999999999995,3226.069,100.72,,,
AS14.06,2014-04-12,4,6,41.0,,,4206.082000732421,2.0,3.508683473389356,5.0,257.65500000000003,682.347,1565.4920000000002,,371.671,,90.893,1145.4720000000002,70.887,,,16.081
AS14.06,2014-04-13,4,7,26.0,2.0,,7659.935000181202,-6.0,5.171122994652407,1.0,1229.583,4051.3829999999994,710.222,,,,55.635,2150.362,404.989,,,
AS14.06,2014-04-14,4,1,29.0,2.0,,4463.4839992523175,-1.0,3.2173728813559332,3.0,1113.333,2002.9150000000002,571.1430000000001,,,29.434,38.558,701.4730000000001,,,,
AS14.06,2014-04-15,4,2,35.0,5.0,1.0,6740.1799998283395,-2.0,3.610144927536231,3.0,1489.2960000000003,3870.2549999999997,1070.0729999999999,,,71.646,58.973,2801.255,18.202,,,12.056000000000001
AS14.06,2014-04-16,4,3,38.0,1.0,,15929.543998718265,0.0,2.4661064425770305,2.0,1915.677,6571.259,2434.444,,,18.5,65.859,3611.6620000000003,80.631,,,
AS14.06,2014-04-17,4,4,34.0,1.0,,12332.707000970844,1.0,2.7300724637681166,3.0,621.9739999999999,4482.571000000001,3229.6189999999997,,,297.992,1444.059,2761.658,37.3,,,
AS14.06,2014-04-18,4,5,25.0,3.0,,7052.253001213076,-4.0,2.485663082437276,2.0,714.672,3474.7570000000005,1980.9539999999997,,76.947,10.072,57.885,913.463,331.92999999999995,,,
AS14.06,2014-04-19,4,6,34.0,4.0,,5234.9790008068085,1.0,2.3583333333333343,3.0,596.8720000000001,3080.5990000000006,1188.453,,,,61.891,188.92000000000002,116.222,,,
AS14.06,2014-04-20,4,7,41.0,,,5498.4280004501325,3.0,0.7117816091954017,4.0,105.115,1344.6159999999998,1232.2189999999998,,,,52.714,2966.189,,,,
AS14.06,2014-04-21,4,1,35.0,1.0,,7144.265999794008,1.0,1.09535121741004,3.0,36.102,2974.157,2439.4519999999993,,,,60.81099999999999,2282.25,143.069,,,
AS14.06,2014-04-22,4,2,33.0,6.0,1.0,15079.281998634337,-2.0,2.456462585034013,3.0,1639.879,7600.51,4082.612,,,43.966,72.462,1462.693,230.95000000000002,,,
AS14.06,2014-04-23,4,3,35.0,4.0,,9755.811999559404,0.0,2.273365040709952,4.0,355.76699999999994,5508.011999999999,2288.483,,,102.875,138.344,2548.81,191.863,,,26.582
AS14.06,2014-04-24,4,4,31.0,5.0,3.0,7186.624999284746,-1.0,4.242789228134413,3.0,1067.7869999999998,4002.342,1071.875,,,4.016,123.40899999999999,958.2839999999999,208.069,,,15.117
AS14.06,2014-04-25,4,5,32.0,3.0,,8179.014999866491,-5.0,3.9749999999999983,2.0,808.6880000000001,3095.93,1781.6750000000002,,,59.679,48.459999999999994,3203.5419999999995,255.394,,,
AS14.06,2014-04-26,4,6,30.0,10.0,1.0,6388.543001174927,0.0,4.958333333333334,4.0,694.78,2761.1749999999993,1091.925,,,136.35399999999998,65.94800000000001,712.4290000000001,924.031,,,
AS14.06,2014-04-27,4,7,36.0,,,1710.3350005149846,-3.0,0.9554534313725485,5.0,,529.021,354.392,,,,52.556,708.3480000000001,166.64,,,
AS14.06,2014-04-28,4,1,27.0,,,6545.04800081253,-1.0,3.101839826839828,2.0,50.263,4157.267,1114.321,,,31.483000000000004,29.229000000000003,1573.857,,,,
AS14.06,2014-04-29,4,2,29.0,2.0,,8530.252000808712,0.0,3.1535480859010283,4.0,1423.8790000000001,4224.185999999999,2081.5639999999994,,,0.044,40.293,4444.076,,,,
AS14.06,2014-04-30,4,3,34.0,1.0,,8637.355999231337,-3.0,1.95991699528387,3.0,788.8109999999999,3771.9199999999996,2404.0750000000003,,,92.167,42.517,1605.029,63.787,,,
AS14.06,2014-05-01,5,4,40.0,2.0,,3277.344000101089,0.0,4.574175824175825,5.0,290.615,1144.89,1676.5109999999997,,,11.035,43.190999999999995,1206.588,276.651,,,
AS14.06,2014-05-02,5,5,36.0,4.0,,6839.912998199465,-3.0,3.3347457627118633,4.0,915.9829999999998,2552.2369999999996,387.63800000000003,,,,37.36,2691.042,263.373,,,7.101
AS14.06,2014-05-03,5,6,25.0,,,1446.6239998340611,-3.0,3.303880718954248,0.0,4.009,995.1070000000002,234.76900000000003,,,123.711,75.887,494.587,,,,
AS14.06,2014-05-04,5,7,38.0,,,3883.2509994506845,-4.0,2.339267800143314,3.0,366.025,1572.9769999999999,272.503,,,,135.427,1430.776,4.015,93.99700000000001,,
AS14.06,2014-05-05,5,1,21.0,,,5316.62299990654,-2.0,1.2305555555555552,2.0,24.224,2457.729,742.9340000000001,,,,31.449,2002.652,56.464,,,
AS14.06,2014-05-06,5,2,,1.0,,8128.757998943329,,2.2887955182072828,,250.91200000000003,4816.999,1168.5059999999999,,,108.78299999999999,,3125.973,40.743,,,
AS14.06,2014-05-07,5,3,27.0,2.0,3.0,9289.809000968933,-2.0,2.112934192244536,1.0,1376.3550000000002,4161.498999999999,2098.901,,,187.29399999999998,624.226,2161.7160000000003,24.233,,,8.026
AS14.06,2014-05-08,5,4,7.0,,,,-1.0,0.0,1.0,,303.46299999999997,14.932,,,,,63.596,,,,
AS14.07,2014-03-17,3,1,,,1.0,,,,,,,,,,,,,,,,
AS14.07,2014-03-18,3,2,,3.0,,1183.394000053406,,,,443.70799999999997,1270.5749999999998,1492.7169999999999,,,,172.09900000000002,220.986,,59.391,,
AS14.07,2014-03-19,3,3,34.0,,2.0,11526.837001323693,-5.0,,7.0,1804.6399999999999,6479.004999999999,1763.2230000000002,,,,90.872,941.6600000000001,145.957,255.16,,
AS14.07,2014-03-20,3,4,21.0,,1.0,10738.88800024986,-3.0,,-1.0,1493.6190000000004,6893.656,1129.463,,,,87.433,1085.914,,,,
AS14.07,2014-03-21,3,5,21.0,,,17950.13300013542,1.0,,3.0,897.921,3941.1759999999995,783.125,,,,90.27600000000001,1859.5959999999998,164.604,,31.218,
AS14.07,2014-03-22,3,6,30.0,,,11019.821000576023,-2.0,,0.0,525.192,6418.445999999999,1858.3960000000002,,,,357.71999999999997,1285.5829999999999,614.246,114.432,,
AS14.07,2014-03-23,3,7,31.0,,,10202.637996912003,0.0,,6.0,681.146,7697.4310000000005,632.796,,,,113.33500000000001,766.535,,,,
AS14.07,2014-03-24,3,1,16.0,4.0,9.0,5517.1549985408765,1.0,,2.0,1452.4489999999998,3062.209,513.355,,,,188.64499999999998,533.7950000000001,58.215,,,
